x,y,chainage_m,dist_m,dh_m,reliability
338893,3124381,29906,45,8.88,14
339293,3124381,30063,312,-8.41,13
339773,3124381,30063,769,32.44,13
340013,3124381,30341,984,0.35,34
340333,3124381,30341,1285,0.28,15
340973,3124381,30341,1905,-3.18,23
342333,3124381,27973,3168,0.30,34
343053,3124381,27973,3820,0.17,19
332413,3124301,29219,6458,-0.77,43
332493,3124301,29219,6379,-0.66,78
332573,3124301,29219,6299,-0.88,40
332733,3124301,29219,6140,-0.75,50
332813,3124301,29219,6060,-8.60,13
332973,3124301,29219,5901,31.64,34
333053,3124301,29219,5822,-0.98,23
333133,3124301,29219,5742,4.74,23
333213,3124301,29641,5663,-0.90,52
333533,3124301,29641,5343,-0.92,15
334093,3124301,29641,4784,-0.55,65
334253,3124301,29641,4624,-12.29,42
334333,3124301,29641,4545,-0.22,46
334413,3124301,29641,4465,-0.99,55
334493,3124301,29641,4385,-12.38,23
334573,3124301,29641,4305,-0.74,28
334733,3124301,29641,4145,-0.92,38
334813,3124301,29641,4066,9.89,24
334893,3124301,29641,3986,-0.50,40
334973,3124301,29641,3906,-0.75,27
335133,3124301,29641,3747,-0.74,43
335693,3124301,29641,3189,-0.33,21
335773,3124301,29641,3109,-0.59,71
335933,3124301,29641,2950,-0.49,48
336013,3124301,29641,2870,-0.23,61
336173,3124301,29641,2711,-0.23,74
336413,3124301,29641,2472,-0.19,74
336493,3124301,29641,2393,-0.72,19
336573,3124301,29641,2314,-0.14,29
336653,3124301,29641,2234,-0.47,33
337853,3124301,29641,1056,0.12,13
337933,3124301,29641,980,-0.36,70
338813,3124301,29906,127,-0.42,37
338973,3124301,29906,69,-0.35,29
339053,3124301,30063,76,-15.10,16
339693,3124301,30341,661,0.22,49
340973,3124301,30341,1890,-0.09,13
341213,3124301,30341,2127,0.54,39
342253,3124301,27973,3136,0.37,13
342813,3124301,27973,3633,-33.06,12
332493,3124221,32501,6376,18.31,51
332653,3124221,32501,6225,-0.92,67
332813,3124221,29641,6067,-0.82,65
332893,3124221,29641,5987,-0.61,21
333373,3124221,29641,5508,-0.72,25
333693,3124221,29641,5189,-0.60,53
333853,3124221,29641,5029,-0.88,49
333933,3124221,29641,4949,-0.83,72
334013,3124221,29641,4869,-0.68,70
334253,3124221,29641,4630,-0.53,63
334493,3124221,29641,4391,-0.69,30
334653,3124221,29641,4232,9.58,23
334733,3124221,29641,4152,49.75,37
335613,3124221,29641,3276,12.00,24
335693,3124221,29641,3197,-0.65,38
335773,3124221,29641,3117,-0.05,59
335853,3124221,29641,3038,-0.60,73
335933,3124221,29641,2959,-0.58,48
336013,3124221,29641,2879,6.87,19
336093,3124221,29641,2800,-0.45,64
336253,3124221,29641,2642,-0.36,40
336333,3124221,29641,2562,23.49,24
336413,3124221,29641,2483,-0.28,57
336653,3124221,29641,2246,-4.55,22
337293,3124221,29641,1619,-8.08,19
337453,3124221,29641,1463,-0.59,20
337533,3124221,29641,1386,-0.72,18
337933,3124221,29774,998,0.12,46
338013,3124221,29774,920,-6.07,39
338093,3124221,29774,844,0.04,53
339613,3124221,30341,554,-58.95,15
339853,3124221,30341,779,-0.18,72
340253,3124221,30341,1167,-0.24,54
340333,3124221,30341,1246,-0.02,49
340413,3124221,30341,1325,0.04,70
340813,3124221,30341,1720,14.01,14
342573,3124221,27973,3455,0.08,26
343133,3124221,27973,3957,-20.90,19
343853,3124221,27973,4623,31.76,18
332413,3124141,32501,6427,-15.75,22
332493,3124141,32501,6351,-0.93,29
332653,3124141,32501,6199,-0.33,24
332733,3124141,32501,6123,-0.43,45
332813,3124141,32501,6047,-1.04,36
332973,3124141,32501,5896,-0.39,19
333133,3124141,32501,5745,-0.46,60
333933,3124141,29641,4956,-0.95,34
334173,3124141,29641,4717,-0.43,39
334253,3124141,29641,4637,-0.53,70
334413,3124141,29641,4478,-0.63,71
334573,3124141,29641,4319,-0.52,22
334653,3124141,29641,4239,9.40,22
334733,3124141,29641,4160,-0.74,66
334813,3124141,29641,4080,-0.76,26
334893,3124141,29641,4001,-0.19,23
334973,3124141,29641,3921,-0.42,38
335533,3124141,29641,3366,-0.44,31
335693,3124141,29641,3207,-0.70,60
335773,3124141,29641,3128,-0.31,80
335853,3124141,29641,3049,-0.62,61
336013,3124141,29641,2891,-0.63,72
336093,3124141,29641,2812,-0.57,45
336173,3124141,29641,2733,-0.54,61
336253,3124141,29641,2654,-0.35,50
336493,3124141,29641,2418,-0.43,20
336573,3124141,29641,2339,2.59,49
336653,3124141,29641,2261,-0.23,63
336733,3124141,29641,2183,-0.49,15
337213,3124141,29641,1716,-0.70,33
337373,3124141,29774,1561,-0.07,21
338813,3124141,30063,225,0.08,18
339693,3124141,30341,603,-0.37,19
339773,3124141,30341,681,9.09,15
339853,3124141,30341,759,-0.17,41
340333,3124141,30341,1234,-2.28,53
340413,3124141,30341,1313,0.02,26
342253,3124141,30618,3139,-0.07,17
342973,3124141,27973,3847,0.65,32
343453,3124141,27973,4282,0.53,27
343853,3124141,27973,4652,33.05,47
332333,3124061,32501,6480,-0.28,23
332413,3124061,32501,6403,-0.75,13
332493,3124061,32501,6327,-0.96,68
332573,3124061,32501,6251,-1.19,19
332653,3124061,32501,6174,-0.56,17
332733,3124061,32501,6098,-0.59,52
332813,3124061,32501,6022,4.70,24
332893,3124061,32501,5946,-0.99,44
332973,3124061,32501,5870,-0.57,36
333053,3124061,32501,5794,-0.95,57
333133,3124061,32501,5719,-1.02,15
333213,3124061,32501,5643,-0.60,50
333693,3124061,32501,5193,-0.61,48
333853,3124061,29641,5043,-0.70,84
334093,3124061,29641,4805,-0.92,16
334173,3124061,29641,4725,-0.76,29
334333,3124061,29641,4566,-0.50,79
334493,3124061,29641,4407,0.32,22
334733,3124061,29641,4169,-0.32,65
334893,3124061,29641,4011,-0.90,39
334973,3124061,29641,3931,-0.30,36
335373,3124061,29641,3535,-0.49,49
335533,3124061,29641,3377,-4.64,35
335613,3124061,29641,3298,-7.87,41
335693,3124061,29641,3219,-0.19,24
335853,3124061,29641,3062,-0.57,39
336013,3124061,29641,2904,-0.47,67
336093,3124061,29641,2826,-0.71,42
336173,3124061,29641,2747,-0.30,78
336333,3124061,29641,2590,14.26,23
336493,3124061,29641,2434,-15.30,40
339133,3124061,30341,72,-10.84,16
339293,3124061,30341,197,0.01,57
339453,3124061,30341,351,-0.23,52
340093,3124061,30341,987,0.13,53
340173,3124061,30341,1067,-0.04,13
340333,3124061,30341,1227,0.28,72
340573,3124061,30341,1466,-0.14,59
341213,3124061,30618,2098,0.54,30
343853,3124061,27973,4682,0.06,29
332333,3123981,32501,6457,-5.86,60
332413,3123981,32501,6381,-0.84,38
332573,3123981,32501,6227,-0.54,36
332733,3123981,32501,6074,-1.05,17
332813,3123981,32501,5998,-0.81,71
332973,3123981,32501,5845,-0.84,53
333133,3123981,32501,5693,-0.63,48
333213,3123981,32501,5617,-0.38,21
333293,3123981,32501,5541,-0.54,59
333533,3123981,32501,5315,-0.57,57
333693,3123981,32501,5164,-0.58,23
333773,3123981,32501,5089,-0.64,77
333853,3123981,32501,5014,10.21,64
333933,3123981,32501,4940,-0.78,49
334013,3123981,32501,4865,-0.37,46
334093,3123981,32501,4791,-0.59,57
334253,3123981,32501,4643,-0.86,47
334333,3123981,32501,4569,-0.66,67
334413,3123981,32501,4496,-0.73,16
334493,3123981,29641,4418,-9.73,16
334573,3123981,29641,4339,-0.54,39
334653,3123981,29641,4259,-0.71,54
334733,3123981,29641,4180,-0.84,50
334893,3123981,29641,4022,-0.39,59
334973,3123981,29641,3943,-0.38,16
335293,3123981,29641,3627,-8.33,62
335613,3123981,29641,3312,-0.47,25
335773,3123981,29641,3155,-0.53,58
336013,3123981,29641,2920,-29.66,13
336173,3123981,29641,2764,-0.37,39
336573,3123981,29641,2375,4.73,23
337053,3123981,29774,1910,-0.07,20
338573,3123981,30196,493,-0.41,21
338813,3123981,30196,270,-0.26,34
339373,3123981,30341,265,0.36,27
339453,3123981,30341,345,-0.32,38
339853,3123981,30341,745,-0.07,55
340333,3123981,30618,1216,-0.21,29
340493,3123981,30618,1374,-8.39,64
340573,3123981,30618,1453,0.29,72
340733,3123981,30618,1611,-0.18,20
341053,3123981,30618,1928,-0.27,22
341133,3123981,30618,2008,-19.60,17
341213,3123981,30618,2087,0.43,22
342893,3123981,30895,3754,0.19,68
343053,3123981,30895,3913,0.54,25
343533,3123981,30895,4390,0.69,36
332413,3123901,32501,6359,-1.08,62
332733,3123901,32501,6051,-0.96,67
332813,3123901,32501,5974,-17.95,54
332893,3123901,32501,5898,-0.92,64
333053,3123901,32501,5745,-0.89,14
333373,3123901,32501,5440,-0.55,26
333453,3123901,32501,5364,-0.77,50
333533,3123901,32501,5288,7.10,54
333613,3123901,32501,5213,-0.59,63
333773,3123901,32501,5062,-0.53,31
333933,3123901,32501,4911,-0.86,50
334013,3123901,32501,4837,-0.61,45
334093,3123901,32501,4762,-0.55,55
334253,3123901,32501,4613,-7.99,22
334333,3123901,32501,4539,-0.63,83
334573,3123901,32501,4317,-11.28,27
334653,3123901,32501,4244,-0.38,50
334893,3123901,32501,4025,-0.39,76
335053,3123901,29641,3877,-0.27,43
335213,3123901,29641,3720,2.34,37
335693,3123901,29641,3250,-0.65,53
335853,3123901,29641,3094,-0.44,69
335933,3123901,29641,3016,-0.08,31
336013,3123901,29641,2938,-0.25,75
336173,3123901,29641,2783,-0.72,44
336333,3123901,29641,2628,-0.64,50
336413,3123901,29774,2550,-42.75,21
336493,3123901,29774,2472,-0.56,37
336573,3123901,29774,2395,-0.25,34
336653,3123901,29774,2317,-0.30,14
337373,3123901,29906,1620,7.47,13
338013,3123901,29906,1021,0.12,34
338893,3123901,30485,217,-0.38,13
339053,3123901,30485,62,-8.42,38
339133,3123901,30485,37,-6.93,12
339293,3123901,30485,187,0.13,51
339373,3123901,30485,266,0.23,41
339453,3123901,30485,346,-0.28,53
339693,3123901,30618,574,5.49,36
339933,3123901,30618,808,-0.16,29
340173,3123901,30618,1045,0.27,46
340253,3123901,30618,1125,-0.16,28
340333,3123901,30618,1204,0.33,59
340493,3123901,30618,1363,0.14,28
340573,3123901,30618,1442,-9.70,17
342733,3123901,30895,3586,0.59,32
342893,3123901,30895,3745,0.64,25
343053,3123901,30895,3904,-23.79,27
332333,3123821,32501,6415,-1.20,26
332493,3123821,32501,6260,-18.40,13
332573,3123821,32501,6183,-0.85,24
332653,3123821,32501,6106,-1.03,29
332733,3123821,32501,6029,-0.47,39
332813,3123821,32501,5952,45.07,23
332893,3123821,32501,5875,-12.43,27
332973,3123821,32501,5798,-0.65,66
333053,3123821,32501,5721,-0.89,76
333133,3123821,32501,5645,-0.54,51
333213,3123821,32501,5568,-0.61,62
333293,3123821,32501,5492,-0.48,36
333533,3123821,32501,5263,-0.50,37
333613,3123821,32501,5187,-0.99,36
333853,3123821,32501,4960,-0.51,52
333933,3123821,32501,4884,5.56,26
334093,3123821,32501,4734,-0.58,59
334173,3123821,32501,4659,-4.60,27
334253,3123821,32501,4584,-0.58,71
334493,3123821,32501,4360,-0.89,62
334573,3123821,32501,4286,-0.40,44
334733,3123821,32501,4139,-0.32,25
334973,3123821,32501,3919,-0.68,64
335053,3123821,32501,3846,-1.01,52
335133,3123821,32501,3774,-0.44,58
335293,3123821,32501,3630,-0.63,82
335373,3123821,32501,3559,-0.81,20
335533,3123821,32356,3416,-0.75,17
335773,3123821,29641,3190,-0.13,15
335853,3123821,29641,3113,-0.34,77
335933,3123821,29641,3035,-0.30,79
336333,3123821,29774,2647,-8.20,28
336493,3123821,29774,2492,-0.34,17
336573,3123821,29906,2415,5.36,16
336813,3123821,29906,2181,4.78,29
338013,3123821,29906,1059,-0.34,35
338173,3123821,30196,923,0.02,37
338253,3123821,30196,847,-9.12,54
338733,3123821,30485,379,0.22,22
338973,3123821,30485,145,-0.01,36
339133,3123821,30485,58,3.87,40
339213,3123821,30618,101,25.20,26
339293,3123821,30618,169,-0.18,33
339693,3123821,30618,559,8.14,27
339853,3123821,30618,718,-0.40,27
340173,3123821,30618,1037,0.37,27
340253,3123821,30618,1117,0.27,61
340413,3123821,30618,1277,0.34,57
342733,3123821,30895,3578,8.86,14
342813,3123821,30895,3658,0.65,35
332333,3123741,32501,6395,-0.76,76
332413,3123741,32501,6318,-0.97,33
332493,3123741,32501,6240,-0.95,63
332573,3123741,32501,6163,-0.98,73
332653,3123741,32501,6085,-1.07,39
332733,3123741,32501,6008,-0.60,60
332813,3123741,32501,5931,-0.46,43
332893,3123741,32501,5853,-0.52,59
332973,3123741,32501,5776,-0.69,82
333053,3123741,32501,5699,-0.83,34
333213,3123741,32501,5545,-0.78,66
333453,3123741,32501,5315,-0.79,15
333533,3123741,32501,5239,11.15,49
333613,3123741,32501,5162,-41.98,64
333693,3123741,32501,5086,-0.47,13
333773,3123741,32501,5010,-0.85,66
333933,3123741,32501,4858,6.67,14
334253,3123741,32501,4556,-0.50,66
334413,3123741,32501,4406,-0.76,13
334573,3123741,32501,4256,2.14,21
334973,3123741,32501,3886,-44.41,14
335053,3123741,32501,3813,-0.30,46
335133,3123741,32501,3740,-0.74,12
335293,3123741,32501,3595,-0.30,21
335533,3123741,32501,3380,-0.76,42
335613,3123741,32356,3309,-0.71,53
335773,3123741,32356,3165,-0.23,64
335853,3123741,32356,3094,-0.29,79
335933,3123741,32356,3023,-0.60,51
336013,3123741,32356,2953,-0.66,51
336093,3123741,32356,2883,-0.50,69
336173,3123741,32356,2814,7.64,25
336253,3123741,29906,2744,7.56,15
336413,3123741,29906,2589,-0.28,63
336573,3123741,29906,2433,-0.49,39
336653,3123741,29906,2356,0.04,27
336813,3123741,29906,2202,-0.18,57
336893,3123741,29906,2125,-0.53,56
336973,3123741,29906,2049,-0.54,34
337853,3123741,29906,1237,-0.08,21
338253,3123741,30485,865,18.35,46
338333,3123741,30485,786,-0.60,45
338413,3123741,30485,708,0.03,55
338573,3123741,30485,551,30.19,13
338653,3123741,30485,474,-3.47,12
338733,3123741,30485,398,-0.36,49
338973,3123741,30618,166,-0.08,16
339053,3123741,30618,86,-7.59,49
339133,3123741,30618,14,4.97,27
339213,3123741,30618,76,0.14,52
339453,3123741,30618,315,-0.18,53
339693,3123741,30618,555,0.38,37
339773,3123741,30618,635,-0.18,55
340093,3123741,30895,952,-0.12,76
340173,3123741,30895,1030,-0.15,49
340733,3123741,30895,1581,-0.18,27
342573,3123741,30895,3412,0.23,31
342733,3123741,30895,3572,0.06,23
344173,3123741,31268,5009,0.38,38
332573,3123661,32501,6143,-0.93,69
332733,3123661,32501,5988,-0.48,19
332813,3123661,32501,5910,-10.30,32
332973,3123661,32501,5755,-0.83,67
333053,3123661,32501,5678,-0.99,60
333293,3123661,32501,5447,-0.50,60
333373,3123661,32501,5370,-0.56,75
333453,3123661,32501,5293,-0.85,59
333613,3123661,32501,5139,2.48,69
333693,3123661,32501,5062,-0.66,67
333773,3123661,32501,4986,-10.83,21
333853,3123661,32501,4910,-0.43,44
333933,3123661,32501,4833,-0.81,46
334013,3123661,32501,4757,-0.54,27
334493,3123661,32501,4303,-0.45,69
334573,3123661,32501,4228,-0.41,54
334973,3123661,32501,3855,-0.26,50
335293,3123661,32501,3561,-4.95,17
335373,3123661,32501,3489,-0.60,46
335453,3123661,32501,3416,-0.84,13
335613,3123661,32501,3273,0.88,39
335693,3123661,32501,3201,-0.78,28
335853,3123661,32356,3058,-0.34,66
336093,3123661,32356,2844,-2.65,73
336173,3123661,32356,2774,-0.65,51
336253,3123661,32356,2705,-12.62,18
336413,3123661,32356,2567,-0.09,17
336493,3123661,32356,2499,-59.40,13
336573,3123661,32356,2432,-0.19,31
336973,3123661,29906,2074,-0.76,16
337053,3123661,29906,1999,14.50,36
337133,3123661,29906,1924,0.27,18
337213,3123661,29906,1850,-0.62,61
337453,3123661,29906,1630,-0.50,50
337773,3123661,29906,1347,0.02,31
338013,3123661,30485,1116,-0.25,40
338093,3123661,30485,1037,-0.02,50
338253,3123661,30485,881,0.44,55
338333,3123661,30485,804,0.09,59
338493,3123661,30763,646,-0.10,69
338893,3123661,30763,247,-0.41,15
338973,3123661,30763,167,7.53,19
339133,3123661,30763,28,-4.44,52
339213,3123661,30763,80,0.18,31
339293,3123661,30763,157,-0.23,34
339373,3123661,30763,236,0.26,15
339453,3123661,30763,316,2.76,50
339613,3123661,30895,469,0.26,67
339693,3123661,30895,545,24.61,14
339773,3123661,30895,623,-0.10,34
339933,3123661,30895,779,-10.54,61
340173,3123661,30895,1016,0.29,31
342573,3123661,30895,3408,0.38,52
343213,3123661,31268,4047,0.05,19
332493,3123581,32501,6202,-0.61,49
332733,3123581,32501,5969,-0.69,43
332813,3123581,32501,5891,-0.73,28
332973,3123581,32501,5735,-1.09,16
333053,3123581,32501,5658,-0.78,52
333133,3123581,32501,5580,-0.62,60
333213,3123581,32501,5503,-0.54,52
333533,3123581,32501,5194,-1.02,14
333613,3123581,32501,5117,-0.88,34
333693,3123581,32501,5040,21.29,24
333773,3123581,32501,4963,-0.54,20
333853,3123581,32501,4886,0.70,57
333933,3123581,32501,4810,-0.75,86
334173,3123581,32501,4580,7.81,53
334253,3123581,32501,4504,-0.59,75
334413,3123581,32501,4352,-0.55,46
334493,3123581,32501,4276,-0.76,12
334653,3123581,32501,4125,-0.82,39
334893,3123581,32501,3900,-0.64,20
335133,3123581,32501,3677,-1.00,17
335213,3123581,32501,3603,-0.76,55
335293,3123581,32501,3529,-0.27,32
335533,3123581,32501,3310,-0.44,49
335613,3123581,32501,3237,-49.27,32
335773,3123581,32501,3094,-0.44,67
335933,3123581,32356,2951,5.09,43
336013,3123581,32356,2879,-0.56,64
336093,3123581,32356,2807,5.11,22
336253,3123581,32356,2666,-2.23,49
336493,3123581,32356,2457,1.84,52
336653,3123581,32356,2322,0.17,28
336813,3123581,32356,2189,-0.62,53
336973,3123581,32356,2061,-0.07,49
337053,3123581,32199,1998,-0.20,67
337293,3123581,32042,1806,0.08,43
337373,3123581,29906,1736,5.94,41
337533,3123581,29906,1595,-0.18,73
337853,3123581,30763,1286,27.92,38
338013,3123581,30763,1126,-0.13,49
338173,3123581,30763,967,-0.46,25
338413,3123581,30763,727,0.19,36
338493,3123581,30763,647,-0.38,36
338733,3123581,30763,409,-0.14,46
338893,3123581,30763,251,0.01,60
339213,3123581,30895,81,0.15,65
339373,3123581,30895,216,-0.26,65
339453,3123581,30895,293,0.33,36
339533,3123581,30895,371,-10.93,22
339933,3123581,30895,768,10.05,34
340173,3123581,30895,1007,-0.12,45
340493,3123581,30895,1327,-1.42,45
340573,3123581,30895,1406,0.26,55
341053,3123581,30895,1886,0.07,49
341133,3123581,30895,1966,0.32,52
341213,3123581,30895,2046,14.95,12
341773,3123581,30895,2606,-0.05,48
342573,3123581,31268,3402,-1.46,20
342653,3123581,31268,3481,0.54,37
332893,3123501,32501,5795,-0.42,31
333053,3123501,32501,5639,-0.65,49
333133,3123501,32501,5561,-0.53,14
333373,3123501,32501,5328,-0.61,68
333613,3123501,32501,5096,-0.92,47
333773,3123501,32501,4941,-0.51,65
333853,3123501,32501,4864,-0.92,50
334253,3123501,32501,4480,6.00,55
334413,3123501,32501,4327,-7.75,15
334893,3123501,32501,3872,-0.71,34
334973,3123501,32501,3797,-0.43,51
335053,3123501,32501,3722,-0.39,68
335133,3123501,32501,3647,-0.65,74
335213,3123501,32501,3573,-0.24,58
335293,3123501,32501,3499,-0.72,47
335373,3123501,32501,3425,-0.48,21
335453,3123501,32501,3351,-0.27,51
335693,3123501,32501,3131,-0.37,77
335773,3123501,32501,3059,-0.21,33
336013,3123501,32501,2844,-30.56,29
336093,3123501,32356,2772,-14.43,19
336493,3123501,32356,2417,4.59,46
336573,3123501,32356,2348,-6.46,36
336653,3123501,32356,2279,-0.18,38
336733,3123501,32356,2211,-0.12,70
337373,3123501,32199,1694,-0.35,60
337613,3123501,32042,1502,-0.44,47
338013,3123501,30763,1133,26.51,14
338093,3123501,30763,1053,-0.01,67
338173,3123501,30763,974,-0.13,16
338413,3123501,30763,737,-0.44,29
338493,3123501,30763,659,0.12,20
338573,3123501,30763,580,-0.05,22
338973,3123501,30895,196,-48.22,42
339693,3123501,30895,525,-0.15,29
340013,3123501,30895,845,0.09,56
340173,3123501,30895,1005,-2.45,52
340413,3123501,30895,1245,-0.10,55
340973,3123501,30895,1805,0.46,57
341053,3123501,30895,1885,0.05,20
341133,3123501,30895,1965,-0.16,29
341213,3123501,31268,2045,0.42,30
341293,3123501,31268,2123,0.34,30
342093,3123501,31268,2916,4.32,27
342333,3123501,31268,3154,0.06,47
342813,3123501,31268,3632,0.67,32
343133,3123501,31268,3950,0.05,36
332813,3123421,32501,5855,-0.86,30
332973,3123421,32501,5699,-0.61,24
333133,3123421,32501,5543,-1.01,42
333453,3123421,32501,5231,-0.87,53
334413,3123421,32501,4304,-0.85,59
334653,3123421,32501,4074,-0.45,68
334813,3123421,32501,3922,-0.42,23
334973,3123421,32501,3770,-0.36,61
335053,3123421,32501,3695,-0.35,59
335133,3123421,32501,3620,-0.69,42
335373,3123421,32501,3395,-0.48,18
335693,3123421,32501,3099,-34.07,46
335853,3123421,32501,2952,-0.71,54
335933,3123421,32501,2880,-0.08,39
336173,3123421,32501,2665,-0.64,20
336333,3123421,32356,2521,-0.13,18
336493,3123421,32356,2379,-0.30,51
336573,3123421,32356,2308,-0.20,42
336733,3123421,32356,2169,-0.07,55
336813,3123421,32356,2101,-0.81,30
